title,performer,peak_pos,wks_on_chart,first_charting_year,original_performer,performer_normalized,original_performer_normalized,label,first_year_top_10_songs,first_top_10_hit,precedes_first_top_10_hit,tags,genre_tags_musicbrainz,top_10_1hit_wonder_song,top_10_hitmaker_song,musicbrainz_artist_id
Take It To Da House,Trick Daddy,50,20,2001,Trick Daddy Featuring The SNS Express,trick daddy,,,2004,False,True,,,True,False,9502
Just In Case,Jaheim,52,20,2001,,jaheim,,"Divine Mill, FFRR, Public Demand",2004,False,True,,,True,False,31246
We Need A Resolution,Timbaland,59,16,2001,Aaliyah Featuring Timbaland,timbaland,,"Blackground Records, Hostile Records, Virgin",2006,False,True,,,False,True,178910
While You Loved Me,Rascal Flatts,60,12,2001,,rascal flatts,,,2006,False,True,"country, contemporary country, country pop, classic country, modern country","country, contemporary country, country pop, classic country",False,True,32103
One More Time,Daft Punk,61,16,2001,,daft punk,,"ADA France, Camouflage Recordings DnB, Virgin",2013,False,True,,,False,True,501
Request Line,The Black Eyed Peas,63,8,2001,The Black Eyed Peas Featuring Macy Gray,the black eyed peas,,,2003,False,True,,,False,True,
From Her Mama (Mama Got A**),Juvenile,65,15,2001,,juvenile,,,2004,False,True,,,True,False,325885
Set It Off,Juvenile,65,15,2001,,juvenile,,,2004,False,True,,,True,False,325885
What Am I Gonna Do,Tyrese,71,18,2001,,tyrese,,,2003,False,True,r b,,False,True,20620
Fatty Girl,Ludacris,87,14,2001,"Ludacris, LL Cool J & Keith Murray",ludacris,,"FB Entertainment, FUBU Records, Universal Records",2002,False,True,,,False,True,11669
Got Ur Self A...,Nas,87,19,2001,,nas,,,2002,False,True,,,False,True,2388
Don't Mess With The Radio,Nivea,90,3,2001,,nivea,,Jive,2002,False,True,,,True,False,52377
Bia' Bia',Lil Jon & The East Side Boyz,94,3,2001,"Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte",lil jon & the east side boyz,,,2003,False,True,,,False,True,114813
A Moment Like This,Kelly Clarkson,1,20,2002,,kelly clarkson,,RCA,2002,True,False,,,False,True,74202
"Bump, Bump, Bump",B2K,1,22,2002,B2K & P. Diddy,b2k,,Epic,2002,True,False,,,True,False,2865706
Dilemma,Kelly Rowland,1,29,2002,Nelly Featuring Kelly Rowland,kelly rowland,,"Fo’ Reel Entertainment, Island Records Group, Universal Records",2002,True,False,,,True,False,55630
Complicated,Avril Lavigne,2,31,2002,,avril lavigne,,"Arista, BMG Mexico, Sony Music Labels Inc.",2002,True,False,,,False,True,47218
I Need A Girl (Part One),Usher & Loon,2,23,2002,P. Diddy Featuring Usher & Loon,usher,usher & loon,,2002,True,False,,,True,False,2262974
I Need A Girl (Part One),Usher & Loon,2,23,2002,P. Diddy Featuring Usher & Loon,loon,usher & loon,,2002,True,False,,,True,False,1605277
What's Luv?,Fat Joe,2,28,2002,Fat Joe Featuring Ashanti,fat joe,,"Atlantic, Razor & Tie",2002,True,False,,,False,True,32814
Air Force Ones,"Kyjuan, Ali & Murphy Lee",3,20,2002,"Nelly Featuring Kyjuan, Ali & Murphy Lee","kyjuan, ali & murphy lee",,,2002,True,False,,,True,False,
Cry Me A River,Justin Timberlake,3,20,2002,,justin timberlake,,"Jive, Jive Epic",2002,True,False,,,False,True,55795
Hero,Chad Kroeger,3,22,2002,Chad Kroeger Featuring Josey Scott,chad kroeger,,"Columbia, Roadrunner Records, Sony Music Soundtrax",2002,True,False,,,True,False,52486
Hero,Josey Scott,3,22,2002,Chad Kroeger Featuring Josey Scott,josey scott,,"Columbia, Roadrunner Records, Sony Music Soundtrax",2002,True,False,,,True,False,254559
Hey Ma,Cam'Ron,3,21,2002,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya",cam'ron,,,2002,True,False,,,False,True,
Hey Ma,"Juelz Santana, Freekey Zekey & Toya",3,21,2002,"Cam'Ron Featuring Juelz Santana, Freekey Zekey & Toya","juelz santana, freekey zekey & toya",,,2002,True,False,,,True,False,
Jenny From The Block,Styles & Jadakiss,3,20,2002,Jennifer Lopez Featuring Styles & Jadakiss,styles,styles & jadakiss,,2002,True,False,,,True,False,2307111
Jenny From The Block,Styles & Jadakiss,3,20,2002,Jennifer Lopez Featuring Styles & Jadakiss,jadakiss,styles & jadakiss,,2002,True,False,,,True,False,34409
Underneath It All,Lady Saw,3,30,2002,No Doubt Featuring Lady Saw,lady saw,,Interscope Records,2002,True,False,,,True,False,49852
'03 Bonnie & Clyde,Beyonce Knowles,4,23,2002,Jay-Z Featuring Beyonce Knowles,beyonce knowles,,,2002,True,False,,,True,False,
I Need A Girl (Part Two),"Loon, Mario Winans & Tammy Ruggeri",4,26,2002,"P. Diddy & Ginuwine Featuring Loon, Mario Winans & Tammy Ruggeri","loon, mario winans & tammy ruggeri",,,2002,True,False,,,True,False,
I'm With You,Avril Lavigne,4,27,2002,,avril lavigne,,"Arista, BMG Music Spain, S.A.",2002,True,False,,,False,True,47218
Just A Friend 2002,Mario,4,21,2002,,mario,,J Records,2002,True,False,,,False,True,1193193
Oh Boy,Cam'Ron,4,21,2002,Cam'Ron Featuring Juelz Santana,cam'ron,,,2002,True,False,,,False,True,
Oh Boy,Juelz Santana,4,21,2002,Cam'Ron Featuring Juelz Santana,juelz santana,,,2002,True,False,,,False,True,215254
Picture,Kid Rock,4,34,2002,Kid Rock Featuring Sheryl Crow Or Allison Moorer,kid rock,,"Atlantic, Lava, Universal South",2002,True,False,"rock, metal, hip hop, country, country rock, rock and roll","rock, metal, hip hop, country, country rock, rock and roll",True,False,1430966
Picture,Sheryl Crow Or Allison Moorer,4,34,2002,Kid Rock Featuring Sheryl Crow Or Allison Moorer,sheryl crow or allison moorer,,,2002,True,False,,,True,False,
A Thousand Miles,Vanessa Carlton,5,41,2002,,vanessa carlton,,A&M Records,2002,True,False,,,True,False,41764
The Game Of Love,Michelle Branch,5,37,2002,Santana Featuring Michelle Branch,michelle branch,,Arista,2002,True,False,,,False,True,32829
The Middle,Jimmy Eat World,5,33,2002,,jimmy eat world,,DreamWorks Records,2002,True,False,,,True,False,20770
All You Wanted,Michelle Branch,6,28,2002,,michelle branch,,Maverick,2002,True,False,,,False,True,32829
Down 4 U,Irv Gotti Presents The Inc.,6,20,2002,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita",irv gotti presents the inc.,,,2002,True,False,,,True,False,
Down 4 U,"Ja Rule, Ashanti, Charli Baltimore & Vita",6,20,2002,"Irv Gotti Presents The Inc. Featuring Ja Rule, Ashanti, Charli Baltimore & Vita","ja rule, ashanti, charli baltimore & vita",,,2002,True,False,,,True,False,
Gimme The Light,Sean Paul,7,39,2002,,sean paul,,"Atlantic, VP Records",2002,True,False,,,False,True,39229
Landslide,Dixie Chicks,7,29,2002,,dixie chicks,,,2002,True,False,,,False,True,
Long Time Gone,Dixie Chicks,7,20,2002,,dixie chicks,,,2002,True,False,,,False,True,
Don't Mess With My Man,Nivea,8,36,2002,Nivea Featuring Brian & Brandon Casey,nivea,,Jive,2002,True,False,,,True,False,52377
Don't Mess With My Man,Brian & Brandon Casey,8,36,2002,Nivea Featuring Brian & Brandon Casey,brian & brandon casey,,,2002,True,False,,,True,False,
Gossip Folks,Ludacris,8,20,2002,"Missy ""Misdemeanor"" Elliott Featuring Ludacris",ludacris,,"Elektra, Sounds Good, The Goldmind, Inc.",2002,True,False,,,False,True,11669
Heaven,DJ Sammy & Yanou,8,27,2002,DJ Sammy & Yanou Featuring Do,dj sammy & yanou,,,2002,True,False,,,True,False,
Heaven,Do,8,27,2002,DJ Sammy & Yanou Featuring Do,do,,"15 Passenger, 20:21, A&M Records",2002,True,False,trance,trance,True,False,2782348
Addictive,Truth Hurts,9,20,2002,Truth Hurts Featuring Rakim,truth hurts,,"Aftermath Entertainment, Interscope Records",2002,True,False,"r&b, soul, hip hop, urban crossover, contemporary r&b, dance, urban soul, r b, urban","r&b, soul, hip hop, contemporary r&b, dance",True,False,47789
Addictive,Rakim,9,20,2002,Truth Hurts Featuring Rakim,rakim,,"Aftermath Entertainment, Interscope Records",2002,True,False,"r&b, soul, hip hop, urban crossover, contemporary r&b, dance, urban soul, r b, urban","r&b, soul, hip hop, contemporary r&b, dance",True,False,2307092
Love Of My Life (An Ode To Hip Hop),Common,9,27,2002,Erykah Badu Featuring Common,common,,,2002,True,False,,,True,False,3219
Gotta Get Thru This,Daniel Bedingfield,10,21,2002,,daniel bedingfield,,"BMG Direct Marketing, Inc., Bonnier Music, Island",2002,True,False,,,True,False,45227
I'm Gonna Be Alright,Nas,10,23,2002,Jennifer Lopez Featuring Nas,nas,,,2002,True,False,,,False,True,2388
Move B***h,Ludacris,10,23,2002,Ludacris Featuring Mystikal & Infamous 2.0,ludacris,,"Def Jam South, Disturbing tha Peace",2002,True,False,hip hop,hip hop,False,True,11669
Move B***h,Mystikal & Infamous 2.0,10,23,2002,Ludacris Featuring Mystikal & Infamous 2.0,mystikal & infamous 2.0,,,2002,True,False,,,True,False,
Nothin',N.O.R.E.,10,24,2002,,n.o.r.e.,,,2002,True,False,,,True,False,1304452
Sk8er Boi,Avril Lavigne,10,20,2002,,avril lavigne,,"Arista, Tiger Electronics",2002,True,False,,,False,True,47218
Wanksta,50 Cent,13,20,2002,,50 cent,,"Aftermath Entertainment, Interscope Records, Shady Records",2003,False,True,hip hop,hip hop,False,True,20544
Sick Of Being Lonely,Field Mob,18,20,2002,,field mob,,MCA Records,2006,False,True,"hip hop, hip hop rap, rap, soul, r&b","hip hop, soul, r&b",True,False,76390
Trade It All,Fabolous,20,18,2002,Fabolous Featuring P. Diddy & Jagged Edge,fabolous,,Epic,2003,False,True,,,False,True,35629
Saturday (Oooh! Ooooh!),Sleepy Brown,22,20,2002,Ludacris Featuring Sleepy Brown,sleepy brown,,,2003,False,True,,,True,False,24021
These Days,Rascal Flatts,23,20,2002,,rascal flatts,,"Festival Mushroom Records, Lyric Street Records",2006,False,True,"country pop, contemporary country","country pop, contemporary country",False,True,32103
Why Don't We Fall In Love,Amerie,23,19,2002,,amerie,,"Columbia, Legacy",2005,False,True,,,True,False,49461
Anything,Jaheim,28,20,2002,Jaheim Featuring Next,jaheim,,Warner Bros. Records,2004,False,True,,,True,False,31246
Fabulous,Jaheim,28,20,2002,Jaheim Featuring Tha Rayne,jaheim,,,2004,False,True,"soul, r&b, hip hop, contemporary r&b, adult contemporary r&b","soul, r&b, hip hop, contemporary r&b",True,False,31246
Paradise,Amerie,36,15,2002,LL Cool J Featuring Amerie,amerie,,Def Jam Recordings,2005,False,True,,,True,False,49461
I'm Movin' On,Rascal Flatts,41,19,2002,,rascal flatts,,,2006,False,True,,,False,True,32103
Running Away,Hoobastank,44,20,2002,,hoobastank,,Island,2004,False,True,"alternative rock, rock, alternative, pop rock","alternative rock, rock, pop rock",True,False,31553
Talkin' To Me,Amerie,51,15,2002,,amerie,,,2005,False,True,,,True,False,49461
Say I Yi Yi,Ying Yang Twins,56,14,2002,,ying yang twins,,ColliPark Music,2003,False,True,"hip hop, rap, gangsta rap, dirty south, southern rap, rock, party rap, southern hip hop","hip hop, gangsta rap, dirty south, rock, southern hip hop",False,True,52134
Crawling In The Dark,Hoobastank,68,19,2002,,hoobastank,,The Island Def Jam Music Group,2004,False,True,,,True,False,31553
In Da Wind,Trick Daddy,70,18,2002,Trick Daddy Featuring Cee-Lo & Big Boi,trick daddy,,,2004,False,True,rap,,True,False,9502
Way Of Life,Lil Wayne,71,12,2002,,lil wayne,,,2006,False,True,,,False,True,57186
Thug Holiday,Trick Daddy,87,9,2002,Trick Daddy Featuring LaTocha Scott,trick daddy,,"Atlantic, Slip‐N‐Slide Records",2004,False,True,"hip hop, bass music, southern hip hop, thug rap","hip hop, southern hip hop",True,False,9502
I Told Y'all,Petey Pablo,94,3,2002,,petey pablo,,,2004,False,True,,,False,True,33205
21 Questions,50 Cent,1,23,2003,50 Cent Featuring Nate Dogg,50 cent,,"Aftermath Entertainment, G Unit, Interscope Records",2003,True,False,,,False,True,20544
Baby Boy,Beyonce,1,29,2003,Beyonce Featuring Sean Paul,beyonce,,,2003,True,False,,,False,True,
Crazy In Love,Beyonce,1,27,2003,Beyonce Featuring Jay Z,beyonce,,,2003,True,False,,,False,True,
Crazy In Love,Jay Z,1,27,2003,Beyonce Featuring Jay Z,jay z,,,2003,True,False,,,False,True,2133824
In Da Club,50 Cent,1,30,2003,,50 cent,,"Aftermath Entertainment, G Unit, Interscope Records",2003,True,False,,,False,True,20544
Shake Ya Tailfeather,Murphy Lee,1,30,2003,"Nelly, P. Diddy & Murphy Lee",murphy lee,,Bad Boy Records,2003,True,False,,,True,False,117812
Slow Jamz,Twista,1,22,2003,Twista Featuring Kanye West & Jamie Foxx,twista,,Atlantic,2003,True,False,"hip hop, rap, gangsta rap, hardcore rap, hip hop rap, r&b, hardcore rap midwest rap, urban soul, midwestern hip hop, soul","hip hop, gangsta rap, r&b, soul",False,True,2241631
Slow Jamz,Kanye West & Jamie Foxx,1,22,2003,Twista Featuring Kanye West & Jamie Foxx,kanye west,kanye west & jamie foxx,,2003,True,False,,,False,True,
Slow Jamz,Kanye West & Jamie Foxx,1,22,2003,Twista Featuring Kanye West & Jamie Foxx,jamie foxx,kanye west & jamie foxx,,2003,True,False,,,False,True,50128
Stand Up,Shawnna,1,28,2003,Ludacris Featuring Shawnna,shawnna,,,2003,True,False,,,True,False,102605
The Way You Move,Sleepy Brown,1,39,2003,OutKast Featuring Sleepy Brown,sleepy brown,,Arista,2003,True,False,,,True,False,24021
This Is The Night,Clay Aiken,1,16,2003,,clay aiken,,RCA,2003,True,False,"pop, ballad, pop rock","pop, ballad, pop rock",False,True,102192
Flying Without Wings,Ruben Studdard,2,10,2003,,ruben studdard,,J Records,2003,True,False,"soul, american idol, pop, r&b, urban soul, vocal, contemporary r&b","soul, pop, r&b, contemporary r&b",False,True,114624
Get Low,Lil Jon & The East Side Boyz,2,45,2003,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,lil jon & the east side boyz,,TVT Records,2003,True,False,,,False,True,114813
Get Low,Ying Yang Twins,2,45,2003,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,ying yang twins,,TVT Records,2003,True,False,,,False,True,52134
Magic Stick,50 Cent,2,24,2003,Lil' Kim Featuring 50 Cent,50 cent,,,2003,True,False,,,False,True,20544
Right Thurr,Chingy,2,33,2003,,chingy,,"Capitol Records, Disturbing tha Peace, Priority Records",2003,True,False,,,False,True,93772
Holidae In,Chingy,3,21,2003,Chingy Featuring Ludacris & Snoop Dogg,chingy,,"Capitol Records, EMI",2003,True,False,,,False,True,93772
I Know What You Want,The Flipmode Squad,3,24,2003,Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,the flipmode squad,,,2003,True,False,,,True,False,
Milkshake,Kelis,3,22,2003,,kelis,,"Arista, BMG, K&S Records",2003,True,False,,,True,False,1583
"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,3,20,2003,,lumidee,,,2003,True,False,,,True,False,108365
P.I.M.P.,50 Cent,3,25,2003,,50 cent,,"Aftermath Entertainment, G Unit, Interscope Records",2003,True,False,hip-hop,,False,True,20544
Can't Let You Go,Fabolous,4,23,2003,Fabolous Featuring Mike Shorey & Lil' Mo,fabolous,,"Desert Storm Recordings, Inc., Elektra",2003,True,False,,,False,True,35629
Can't Let You Go,Mike Shorey & Lil' Mo,4,23,2003,Fabolous Featuring Mike Shorey & Lil' Mo,mike shorey,mike shorey & lil' mo,,2003,True,False,,,True,False,825848
Can't Let You Go,Mike Shorey & Lil' Mo,4,23,2003,Fabolous Featuring Mike Shorey & Lil' Mo,lil' mo,mike shorey & lil' mo,,2003,True,False,,,True,False,
Damn!,YoungBloodZ,4,32,2003,YoungBloodZ Featuring Lil Jon,youngbloodz,,Arista,2003,True,False,"hip hop, rap, southern rap, alternative rap, southern hip hop, dirty south, hardcore rap, folk rock, atlanta, hip-hop","hip hop, southern hip hop, dirty south, folk rock",True,False,48700
Damn!,Lil Jon,4,32,2003,YoungBloodZ Featuring Lil Jon,lil jon,,,2003,True,False,"hip hop, rap, southern rap, alternative rap, southern hip hop, dirty south, hardcore rap, folk rock, atlanta, hip-hop","hip hop, southern hip hop, dirty south, folk rock",False,True,181386
God Bless The U.S.A.,American Idol Finalists,4,8,2003,,american idol finalists,,,2003,True,False,,,True,False,
Hotel,Cassidy,4,24,2003,Cassidy Featuring R. Kelly,cassidy,,"Full Surface Records, J Records, RCA",2003,True,False,,,True,False,583902
Into You,Fabolous,4,26,2003,Fabolous Featuring Tamia Or Ashanti,fabolous,,"Desert Storm Records, Elektra",2003,True,False,,,False,True,35629
Into You,Tamia Or Ashanti,4,26,2003,Fabolous Featuring Tamia Or Ashanti,tamia or ashanti,,,2003,True,False,,,True,False,
"Me, Myself And I",Beyonce,4,24,2003,,beyonce,,,2003,True,False,,,False,True,
Bring Me To Life,Evanescence,5,32,2003,Evanescence Featuring Paul McCoy,evanescence,,"Columbia, Columbia Local, Craft Recordings",2003,True,False,,,False,True,64482
Bring Me To Life,Paul McCoy,5,32,2003,Evanescence Featuring Paul McCoy,paul mccoy,,,2003,True,False,,,True,False,1569351
Beautiful,Pharrell & Uncle Charlie Wilson,6,20,2003,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,pharrell & uncle charlie wilson,,,2003,True,False,,,True,False,
How You Gonna Act Like That,Tyrese,7,25,2003,,tyrese,,J Records,2003,True,False,soul,soul,False,True,20620
Suga Suga,Baby Bash,7,33,2003,Baby Bash Featuring Frankie J,baby bash,,"Universal Music, Universal Records",2003,True,False,,,False,True,115052
Suga Suga,Frankie J,7,33,2003,Baby Bash Featuring Frankie J,frankie j,,Universal Music,2003,True,False,"r b, r&b, soul, house, hip-hop, mellow, hip hop, sexy, rock, pop rock","r&b, soul, house, hip hop, rock, pop rock",False,True,110860
Where Is The Love?,The Black Eyed Peas,8,25,2003,,the black eyed peas,,,2003,True,False,,,False,True,
Why Don't You & I,Alex Band Or Chad Kroeger,8,35,2003,Santana Featuring Alex Band Or Chad Kroeger,alex band or chad kroeger,,,2003,True,False,,,True,False,
Salt Shaker,Ying Yang Twins,9,26,2003,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,ying yang twins,,TVT Records,2003,True,False,,,False,True,52134
Salt Shaker,Lil Jon & The East Side Boyz,9,26,2003,Ying Yang Twins Featuring Lil Jon & The East Side Boyz,lil jon & the east side boyz,,,2003,True,False,,,False,True,114813
Let's Get Down,Bow Wow,14,17,2003,Bow Wow Featuring Baby,bow wow,,,2005,False,True,,,False,True,11668
The Remedy (I Won't Worry),Jason Mraz,15,28,2003,,jason mraz,,Elektra,2008,False,True,,,False,True,68173
Harder To Breathe,Maroon 5,18,22,2003,,maroon 5,,"BMG, Octone Records",2004,False,True,"rock, pop, alternative rock, pop rock","rock, pop, alternative rock, pop rock",False,True,66179
Put That Woman First,Jaheim,20,20,2003,,jaheim,,"Warner Bros. Records, [no label]",2004,False,True,,,True,False,31246
Clocks,Coldplay,29,22,2003,,coldplay,,"Capitol Records, EMI, Parlophone",2005,False,True,,,False,True,2129
Love You Out Loud,Rascal Flatts,30,20,2003,,rascal flatts,,,2006,False,True,"country, bluegrass, country pop, contemporary country, modern country","country, bluegrass, country pop, contemporary country",False,True,32103
Three Wooden Crosses,Randy Travis,31,20,2003,,randy travis,,"Curb Records, Warner Bros. Records, Word",2009,False,True,,,True,False,11175
I Melt,Rascal Flatts,34,20,2003,,rascal flatts,,,2006,False,True,"country, electronic, pop, blues, bluegrass, country rock, country pop, contemporary country, rock, modern country","country, electronic, pop, blues, bluegrass, country rock, country pop, contemporary country, rock",False,True,32103
My Baby,Bow Wow,42,11,2003,Bow Wow Featuring Jagged Edge,bow wow,,,2005,False,True,,,False,True,11668
Like A Pimp,David Banner,48,20,2003,David Banner Featuring Lil' Flip,david banner,,,2005,False,True,,,True,False,106936
Like A Pimp,Lil' Flip,48,20,2003,David Banner Featuring Lil' Flip,lil' flip,,,2004,False,True,,,True,False,
"Swing, Swing",The All-American Rejects,60,11,2003,,the all-american rejects,,,2005,False,True,,,False,True,
Still Ballin,Trick Daddy,69,20,2003,2Pac Featuring Trick Daddy,trick daddy,,"Amaru Entertainment, Interscope Records, Tha Row Records",2004,False,True,,,True,False,9502
Goodies,Ciara,1,38,2004,Ciara Featuring Petey Pablo,ciara,,"BMG Brasil Ltda., BMG Japan, LaFace Records",2004,True,False,"rock, pop, rap, dance, house, hip hop, sexy, rnb, pop rock, chill","rock, pop, dance, house, hip hop, pop rock",False,True,188156
Goodies,Petey Pablo,1,38,2004,Ciara Featuring Petey Pablo,petey pablo,,,2004,True,False,,,False,True,33205
